"","pair","date","label","pair_index","sma14","sma50","sma200","c14vs50","c50vs200","c14vs200","ema","momentum","macd","cci","vhf","rsi"
"X3.177","EWH US Equity_EWY US Equity",2001-11-15,"act_2",0.691334139981495,1.02721045984593,1.11615408032977,1.27045192153106,0.920312417388146,0.878548854477435,0.808539420057715,1.02833047914106,0.00170561100675448,-5.03136082246157,-91.3316881901922,0.425563208533166,37.6535811031762
"X3.178","EWH US Equity_EWY US Equity",2001-11-16,"act_2",0.706843671618127,1.00382458235076,1.08930126532052,1.24087679265136,0.921530722775197,0.877848044037504,0.808963942508674,1.00499797880548,0.031545161753623,-4.92928893992107,-43.3847297596492,0.423433261952091,42.7044203258138
"X3.179","EWH US Equity_EWY US Equity",2001-11-19,"act_2",0.689960272204329,1.02371820670574,1.11214092132645,1.2687812819579,0.920493246022054,0.876542661167153,0.806851599454562,1.02564499909494,-0.00137386777716586,-4.83161880437059,-85.4054837507045,0.41733666030567,39.0004496439415
"X3.180","EWH US Equity_EWY US Equity",2001-11-20,"act_2",0.687974340440911,1.02008481657511,1.11200552394735,1.2702647304704,0.917337904000739,0.875412421736339,0.803048996091824,1.02479157483222,-0.0188693311772161,-4.70803590685116,-85.2819493281389,0.350871690798778,38.5766039142315
"X3.181","EWH US Equity_EWY US Equity",2001-11-21,"act_2",0.689068940279151,1.01461654382925,1.10713813961555,1.26597778019172,0.91643175094805,0.874532047037894,0.801448935127119,1.02007518313884,-0.000891331925177652,-4.55744737901129,-74.8452685841819,0.321662285344322,38.9702946650954
"X3.182","EWH US Equity_EWY US Equity",2001-11-23,"act_2",0.659562470441289,1.05342517325661,1.15349037478435,1.32037777538391,0.913250076710487,0.873606324105962,0.797821042504536,1.05694841053679,-0.0284118699996218,-4.43322063782366,-164.34300738609,0.363543482916428,32.856756431297
"X3.183","EWH US Equity_EWY US Equity",2001-11-26,"act_1",0.623105527233854,1.10321159897092,1.21704785578331,1.39482433073934,0.906465258312194,0.872545616649949,0.790932287785769,1.1029503207272,-0.0659634130452967,-4.3069420763899,-248.919485514359,0.407494962065424,27.1826398390601
"X3.184","EWH US Equity_EWY US Equity",2001-11-27,"act_1",0.615197069664791,1.10565484298119,1.22859499734172,1.41012855071707,0.8999343521449,0.871264535929694,0.784080885688716,1.10151173501647,-0.044365400776498,-4.23421909760336,-224.39780843923,0.437775123106006,26.128532572252
"X3.185","EWH US Equity_EWY US Equity",2001-11-28,"act_2",0.647789394130243,1.04467341056827,1.16186954359636,1.3364550023494,0.89913141826118,0.869366751259018,0.781674960048635,1.03994571593891,0.0246838668963889,-4.20481589845898,-120.076589077132,0.400090811263428,36.9755528240111
"X3.186","EWH US Equity_EWY US Equity",2001-11-29,"act_2",0.654160684187527,1.02900929666571,1.14682236886068,1.32082748257666,0.897269991069306,0.868260529091558,0.779064117183814,1.02584141582995,0.0389636145227364,-4.17350161661188,-87.9432657711444,0.415228327751528,38.8653613314716
"X3.187","EWH US Equity_EWY US Equity",2001-11-30,"act_2",0.652960315473974,1.02545597889523,1.14540854191512,1.3206169149742,0.895275302540235,0.867328389427378,0.776497686246331,1.02403030067572,0.00517092134373087,-4.15112767761862,-78.7395179168794,0.420514788887844,38.6303389367361
"X3.188","EWH US Equity_EWY US Equity",2001-12-03,"act_1",0.633015953467043,1.05119217284207,1.17660193763768,1.35957789672313,0.893413599974681,0.865417083106117,0.773175391697423,1.04878839980623,-0.0211447307204843,-4.13571491847817,-114.377557015121,0.349174475246256,34.8585606786622
"X3.189","EWH US Equity_EWY US Equity",2001-12-04,"act_2",0.657307578008915,1.00883178347446,1.1291174867599,1.30706040424875,0.893469276053273,0.863860218769975,0.771832564275632,1.00869189648823,0.00434726253494133,-4.12614037772992,-44.9730518160283,0.351221576351565,42.2539495439407
"X3.190","EWH US Equity_EWY US Equity",2001-12-05,"act_2",0.636160327499567,1.03797291848543,1.16245942666978,1.3480146429703,0.892911094074934,0.862349257652231,0.77000121912496,1.03659313374359,0.00314437403252377,-4.17377857886958,-89.8555077225593,0.333346890723996,38.1892637135873
"X3.191","EWH US Equity_EWY US Equity",2001-12-06,"act_2",0.628076734766546,1.04413803182242,1.17216262219457,1.36265819488216,0.890779156451467,0.860202966963354,0.766250873288666,1.04327655972228,-0.0292308432423689,-4.23293806881605,-99.0450595163766,0.333059101951914,36.7345755712255
"X3.192","EWH US Equity_EWY US Equity",2001-12-07,"act_1",0.615515610217597,1.05484793876451,1.18962198661534,1.38773384875834,0.886708509621371,0.857240736528653,0.760122655874048,1.05595824755158,-0.0206447172819698,-4.30488896847081,-118.723907043316,0.347214552140062,34.5332949426107
"X3.193","EWH US Equity_EWY US Equity",2001-12-10,"act_1",0.648842667945928,0.996140409552305,1.12251395894602,1.31425331995641,0.887419173377251,0.854107759821563,0.757951602195947,1.00149081061793,0.0207659331793818,-4.35228300447808,-29.519780396952,0.335681402632782,44.1038178325413
"X3.194","EWH US Equity_EWY US Equity",2001-12-11,"act_1",0.638401403956605,1.00688606410359,1.13380326809304,1.33327187065833,0.888060647238287,0.850391651579063,0.755199360507339,1.01548778463891,0.0228857937390079,-4.37525853857581,-53.042240596021,0.278208616160973,42.0307063485788
"X3.195","EWH US Equity_EWY US Equity",2001-12-12,"act_1",0.629940434870233,1.0137053869348,1.14274503713446,1.34884715397509,0.887079229393784,0.8472012813066,0.751534659762885,1.02524356165214,-0.0189022330756952,-4.35174094256792,-71.2758640463419,0.29039463576289,40.3745333387948
"X3.196","EWH US Equity_EWY US Equity",2001-12-13,"act_1",0.619863725473675,1.0256099228095,1.15440379502845,1.36811099088167,0.888432563394534,0.843793963152435,0.749654033660351,1.03632222491698,-0.0185376784829302,-4.26994595409699,-91.8305907277197,0.287227545034274,38.4322263754421
"X3.197","EWH US Equity_EWY US Equity",2001-12-14,"act_1",0.656604852544727,0.971864880548949,1.08410147317034,1.28913477398677,0.89647039931311,0.840952780924263,0.753889275318644,0.981222408404079,0.0266644176744937,-4.16491834944951,22.6301786079865,0.241880270705958,48.2144458664333
"X3.198","EWH US Equity_EWY US Equity",2001-12-17,"act_1",0.66688222695532,0.962423299936836,1.06285654889161,1.26687226058427,0.905506298983144,0.838961102835599,0.75968456321948,0.970620617719136,0.047018501481645,-4.02452889421515,68.5166604854549,0.219195728513952,50.5798346615157
"X3.199","EWH US Equity_EWY US Equity",2001-12-18,"act_1",0.656436658380556,0.978678821582946,1.0737831244473,1.28461387878025,0.911430622535342,0.83588005873552,0.761846682298194,0.987923561806366,-0.000168194164170354,-3.80164371836194,40.7482136077901,0.224304727072565,48.1714903318705
"X3.200","EWH US Equity_EWY US Equity",2001-12-19,"act_2",0.685003840826473,0.941080472055485,1.02450838569849,1.22883378917946,0.918567856732448,0.833724133173942,0.765832190115706,0.953827043387757,0.0181216138711535,-3.48141271008181,152.381273442611,0.213605862232422,54.545826287024
"X3.201","EWH US Equity_EWY US Equity",2001-12-20,"act_2",0.668395198127721,0.96611440553696,1.04519970866278,1.25667451646174,0.924334744383921,0.831718710749082,0.768786501899576,0.98052448316552,0.0119585397471648,-3.11460867378686,97.2667199081557,0.206431849899208,50.645853808468
"X3.202","EWH US Equity_EWY US Equity",2001-12-21,"act_2",0.666891794104877,0.971920689585952,1.04240193208475,1.25711338385821,0.932385733056116,0.829202795443568,0.773136856281832,0.985036933611714,-0.0181120467215961,-2.69037432136418,87.8230277490855,0.211172803930511,50.2953008179112
"X3.203","EWH US Equity_EWY US Equity",2001-12-24,"act_2",0.672197808209187,0.965831057983804,1.03008757956478,1.24459413542434,0.937620331653621,0.827649392075577,0.77602089749082,0.980293312336904,0.00380261008146532,-2.21186127428577,100.662349778009,0.209402211400704,51.5694107692196
"X3.204","EWH US Equity_EWY US Equity",2001-12-26,"act_2",0.672098860320167,0.969792685000524,1.02695464217263,1.24226223915215,0.944338381828461,0.826681041897828,0.780666637394061,0.983045948858786,0.00520706621528988,-1.69912400586002,93.4364614259263,0.216440063596085,51.5428768788932
"X3.205","EWH US Equity_EWY US Equity",2001-12-27,"act_2",0.658490288837305,0.993133788213853,1.04420466922327,1.26517017249019,0.951091119859287,0.825347207773634,0.784980400114161,1.00291363946869,-0.0137075193718816,-1.21830593160863,32.3735125627277,0.217687836982483,47.89305250156
"X3.206","EWH US Equity_EWY US Equity",2001-12-28,"act_2",0.644139508290452,1.01843391184644,1.06347579743869,1.29050571007724,0.957646534410346,0.824076785661832,0.789174277877072,1.02188987398184,-0.0279593520297153,-0.737466238630873,-26.0387826288436,0.17807488963859,44.3282796853161
"X3.207","EWH US Equity_EWY US Equity",2001-12-31,"act_2",0.625273222512414,1.04647050893566,1.0905952582824,1.32646821372822,0.959540673763587,0.822179715273486,0.788914877948275,1.04569345840144,-0.0332170663248909,-0.262201221838599,-92.6615292525183,0.175124764727436,40.1023283043284
"X3.208","EWH US Equity_EWY US Equity",2002-01-02,"act_2",0.606742783283068,1.07470360637826,1.11886552171713,1.36343491015427,0.960529737951809,0.820622615267004,0.788232425599743,1.0672791804175,-0.0373967250073841,0.195524164958694,-147.576317197961,0.187801155206438,36.4288838887812
"X3.209","EWH US Equity_EWY US Equity",2002-01-03,"act_1",0.604118980982374,1.07631822247587,1.11837760671345,1.36602550969031,0.962392501436808,0.818709166688251,0.787919562878351,1.06232596459463,-0.0211542415300402,0.513300917150246,-135.0634427053,0.183871873096537,35.9270550876553
"X3.210","EWH US Equity_EWY US Equity",2002-01-04,"act_1",0.591763243983466,1.09539937993123,1.13549331371728,1.39096026691076,0.964690295132781,0.81633770620864,0.78751306273043,1.07323925172789,-0.0149795392996019,0.709481065680739,-150.931238270688,0.220558748326114,33.5810637870821
"X3.211","EWH US Equity_EWY US Equity",2002-01-07,"act_2",0.605665640878102,1.06424821205313,1.10467367460563,1.35575129373708,0.963405063882841,0.814805547085735,0.784987790142226,1.04212364908988,0.00154665989572855,0.811718149032092,-100.967419383818,0.23298926712189,38.4510853823204
"X3.212","EWH US Equity_EWY US Equity",2002-01-08,"act_2",0.611743552753996,1.04723637183226,1.0891065720958,1.33897455975786,0.961555460837067,0.813388547346826,0.78211819948367,1.02753377669056,0.0199803087705301,0.761491673644561,-82.6693833309639,0.234059894758608,40.5049380754428
"X3.213","EWH US Equity_EWY US Equity",2002-01-09,"act_1",0.589157008886523,1.07922743825112,1.12558762195324,1.38638958065565,0.958812461333158,0.811884074764129,0.778444568041789,1.05800287500049,-0.0165086319915796,0.535742307991828,-125.417901472354,0.246801252363442,35.732964726009
"X3.214","EWH US Equity_EWY US Equity",2002-01-10,"act_2",0.616099384438433,1.0240436502278,1.07314721903189,1.32221851050091,0.954243399290188,0.81162622555128,0.774488968423118,1.01017103459244,0.00435583168443743,0.212908135256276,-51.8827472383674,0.23438592068714,44.1807830285642
"X3.215","EWH US Equity_EWY US Equity",2002-01-11,"act_2",0.611958085503854,1.02438623667668,1.07638596151855,1.32770617973675,0.951690446827723,0.810710967491298,0.771545882899929,1.01473953585211,0.0228010766173317,-0.20506026456087,-57.8852305919167,0.232712297010782,43.2399196697826
"X3.216","EWH US Equity_EWY US Equity",2002-01-14,"act_1",0.593323771026209,1.04770213461474,1.10486205519964,1.36607503219612,0.948265106656622,0.808785776154215,0.766943330287235,1.04039456157573,-0.0227756134122238,-0.745894150159003,-94.3139806360984,0.23345485698595,39.1952073625744
"X3.217","EWH US Equity_EWY US Equity",2002-01-15,"act_2",0.599564447345751,1.02814382498203,1.08913801187234,1.3486548188772,0.943997742962385,0.807573588606667,0.762347644920727,1.02562336773035,-0.0123936381581038,-1.37102326780975,-72.7735834750991,0.244191169034918,41.179626721421
"X3.218","EWH US Equity_EWY US Equity",2002-01-16,"act_2",0.604462139091691,1.01182067542374,1.07647922196889,1.3345343987439,0.939935165281789,0.806632802408161,0.758182536453228,1.01500476567683,0.0111383680654817,-1.98447888916351,-56.7665296054818,0.254737126357607,42.7585136129461
"X3.219","EWH US Equity_EWY US Equity",2002-01-17,"act_2",0.61532338416219,0.988949802937274,1.05386568578525,1.30766462067742,0.938402128730849,0.805914352289588,0.756271743763293,0.997476815100555,0.0157589368164397,-2.4985129260779,-28.3547734483882,0.252870358588722,46.2069503098173
"X3.220","EWH US Equity_EWY US Equity",2002-01-18,"act_2",0.611132132379151,0.991874322566098,1.05765154878976,1.31322474349202,0.93780822587654,0.805385029509373,0.75529670567171,1.00374199518528,0.00666999328745932,-2.94331502193496,-33.6620624998657,0.258580337657303,45.0783803640092
"X3.221","EWH US Equity_EWY US Equity",2002-01-22,"act_2",0.603465585638387,1.00189405302078,1.06801042452102,1.32647165485076,0.938093889364523,0.80515133558672,0.755307547927586,1.01429456859065,-0.011857798523803,-3.29420020084018,-51.1143194716974,0.277812818885435,43.0090867576391
"X3.222","EWH US Equity_EWY US Equity",2002-01-23,"act_2",0.594127211961674,1.01612492587783,1.0810839723923,1.34361886810753,0.939913042674451,0.80460612607725,0.756259792115771,1.02620544284943,-0.0170049204174761,-3.55219454952508,-78.862156878642,0.278703761373839,40.5663541284938
"X3.223","EWH US Equity_EWY US Equity",2002-01-24,"act_1",0.570075135490228,1.05473073378312,1.12204192131253,1.39615066785638,0.940010095656074,0.803668219444601,0.755456239835866,1.06023518996485,-0.0333904501481591,-3.74335277360014,-168.50793419236,0.319696384933821,35.0454153074442
"X3.224","EWH US Equity_EWY US Equity",2002-01-25,"act_1",0.557723365198463,1.073730066591,1.142102712569,1.42256512092645,0.940134415910629,0.802847402743296,0.754784474043434,1.07255384356166,-0.0364038467632112,-3.88485455947693,-214.098681574022,0.351828663801531,32.5922720658627
"X3.225","EWH US Equity_EWY US Equity",2002-01-28,"act_1",0.548577743135378,1.08419753902685,1.15600087767868,1.44127529568205,0.937886432408236,0.80206805815792,0.752248749614333,1.07837694889513,-0.02149739235485,-3.92845757457455,-218.651167460797,0.408250099380961,30.8692662968271
"X3.226","EWH US Equity_EWY US Equity",2002-01-29,"act_1",0.563086511200225,1.05008932791484,1.12222917792734,1.39943224616334,0.935717363769011,0.801917478323105,0.750368108776789,1.04384549021559,0.00536314600176158,-3.90266925921659,-136.547755728236,0.403145355775004,36.5958032874569
"X3.227","EWH US Equity_EWY US Equity",2002-01-30,"act_2",0.568201880440138,1.03800138915109,1.10779194691822,1.38266433235014,0.937000302302901,0.801200928525646,0.750725512233894,1.02985495850052,0.0196241373047598,-3.82475753153345,-101.701137364392,0.40959690962033,38.5291996823533
"X3.228","EWH US Equity_EWY US Equity",2002-01-31,"act_2",0.572016737613597,1.02557415220938,1.09568984171695,1.36929252910955,0.936007721493798,0.800186825257474,0.748981047078604,1.01992182067307,0.00893022641337227,-3.72195338555345,-75.7284659182901,0.400945048439483,39.9986334640689
"X3.229","EWH US Equity_EWY US Equity",2002-02-01,"act_1",0.564006906655504,1.03406623153361,1.10678407306383,1.38432481384587,0.934298077375725,0.799511835657274,0.746982370893728,1.029818877839,-0.00419497378463352,-3.62370332455433,-92.7622154230956,0.412447843017403,37.9474993135976
"X3.230","EWH US Equity_EWY US Equity",2002-02-04,"act_1",0.56564400594675,1.02757806029293,1.09925544716717,1.37629352074074,0.934794603875774,0.798707129403282,0.746627114643298,1.02325990632363,-0.00637273166684749,-3.52814638941515,-76.6349115214567,0.412263947364314,38.6400794840281
"X3.231","EWH US Equity_EWY US Equity",2002-02-05,"act_1",0.564350851299352,1.02547575192661,1.09735440548903,1.3753517164178,0.934498232109076,0.797871840627918,0.745609824516404,1.02219065860238,0.000343944643847238,-3.46673416127374,-72.0678862870754,0.417521484313517,38.2766627191363
"X3.232","EWH US Equity_EWY US Equity",2002-02-06,"act_1",0.564818948087073,1.0196124953611,1.09309013898834,1.36988108912929,0.93277988611695,0.797945272522243,0.744307300430857,1.0184977108436,-0.00082505785967657,-3.42662905260717,-63.4384310949179,0.371059295717926,38.5021369174321
"X3.233","EWH US Equity_EWY US Equity",2002-02-07,"act_2",0.570683003100436,1.00354812624099,1.08002090238634,1.35217644762141,0.929193244337796,0.798727787550348,0.742172464256658,1.00696118312638,0.00633215180108426,-3.3916044878299,-40.2134038074831,0.331272938383165,41.3905680824998
"X3.234","EWH US Equity_EWY US Equity",2002-02-08,"act_2",0.568391910527116,1.0022221901809,1.08272735308918,1.35440624898385,0.925645950775531,0.79941107322969,0.739971622940184,1.00955073163863,0.00357296244004301,-3.38125075750338,-42.8777928030406,0.277471309210484,40.5884582557636
"X3.235","EWH US Equity_EWY US Equity",2002-02-11,"act_2",0.572941894885011,0.990457718122089,1.07151619439635,1.3403765887979,0.924351608778135,0.799414286515792,0.738939881821098,1.00132898470025,0.00225889178457517,-3.34618204637435,-22.0135301032647,0.257625348300712,42.9528443416437
"X3.236","EWH US Equity_EWY US Equity",2002-02-12,"act_2",0.571248266512925,0.990533441596631,1.07179015912178,1.34093203590768,0.924185982831073,0.799287458589412,0.738690265481006,1.00372468199552,0.00285635598580924,-3.27635836158755,-25.5180200996964,0.275311345132792,42.278380280305
"X3.237","EWH US Equity_EWY US Equity",2002-02-13,"act_2",0.569379516058526,0.993697188563306,1.07237200716728,1.34182509599891,0.926634770323965,0.799189112176328,0.740556419406926,1.00608312384203,-0.00356237882648558,-3.17964155678074,-29.6254399703702,0.276161545122981,41.5039642404612
"X3.238","EWH US Equity_EWY US Equity",2002-02-14,"act_2",0.538270567381025,1.04854579272395,1.13082859000727,1.41560922426633,0.92723672003836,0.798828215175939,0.740702854113835,1.05566509229923,-0.0329776991319005,-3.08933845114993,-171.639610380465,0.295641838201324,31.2440802541787
"X3.239","EWH US Equity_EWY US Equity",2002-02-15,"act_2",0.545675516457839,1.03393687246834,1.11139145377019,1.39285310352939,0.930308460588665,0.797924383378265,0.742315804766793,1.03582753287802,-0.0237039996006861,-3.01733334393096,-139.534485932891,0.303123319822168,35.3414065236044
"X3.240","EWH US Equity_EWY US Equity",2002-02-19,"act_2",0.535898470783443,1.04917641052433,1.12792609298714,1.41455740934175,0.930181877205933,0.79737031918133,0.741699420324383,1.04742867192684,-0.00237209659758142,-2.93148288164573,-184.93589932846,0.307925688276648,32.5806948856477
"X3.241","EWH US Equity_EWY US Equity",2002-02-20,"act_2",0.539966208394702,1.03753751911639,1.11616550904712,1.39994551048893,0.929555259239412,0.797292109360246,0.741127073405901,1.03426631674085,-0.00570930806313763,-2.81498193106647,-138.331582680196,0.331495565264529,34.8605704191772
"X3.242","EWH US Equity_EWY US Equity",2002-02-21,"act_2",0.537107725735167,1.03841682532615,1.11918609874524,1.4039311549046,0.927832133092399,0.797180185677472,0.739649392136123,1.03446791669642,0.00120925495172375,-2.69036581539609,-132.000573134869,0.364580777471958,33.9907005344987
"X3.243","EWH US Equity_EWY US Equity",2002-02-22,"act_2",0.530401930342328,1.04701983947663,1.12886973287023,1.41817895251226,0.927493942825906,0.79599949701021,0.738284711969438,1.04120700646956,-0.00956427805237359,-2.55660774277642,-142.906362678497,0.385275959268171,31.9749835478951
"X3.244","EWH US Equity_EWY US Equity",2002-02-25,"act_2",0.513831481551704,1.0735824276465,1.16042575898748,1.46019010714354,0.925162527056657,0.7947086843764,0.735234694711541,1.06481339210612,-0.0232762441834626,-2.46604114378679,-181.46650448033,0.464805797963807,27.6167485641586
"X3.245","EWH US Equity_EWY US Equity",2002-02-26,"act_1",0.497072898539759,1.10011002997275,1.19420297905702,1.50564510929396,0.92120857950081,0.79315037234572,0.73065692783914,1.08728467230739,-0.0333290318025689,-2.44524133592461,-202.495355095639,0.516668138492446,24.046919151859
"X3.246","EWH US Equity_EWY US Equity",2002-02-27,"act_1",0.501595784508255,1.08118719854725,1.17871919120096,1.48824563510574,0.917255955971719,0.792019249643027,0.726484373979318,1.06714988227821,-0.0122356970434494,-2.51282260273494,-155.005064456427,0.517515636138112,26.7971303777988
"X3.247","EWH US Equity_EWY US Equity",2002-02-28,"act_1",0.492003003829416,1.09084484633297,1.19501006269247,1.51324031974196,0.912833188931642,0.789702763733022,0.720866892126546,1.07622899547346,-0.00506989471034325,-2.64585848228545,-158.710716632952,0.524271375667621,24.7501570879375
"X3.248","EWH US Equity_EWY US Equity",2002-03-01,"act_1",0.488576345887667,1.08682672384181,1.19609233592345,1.51978270553122,0.908647845321011,0.787015361847647,0.7151198127774,1.07260689681976,-0.0130194386205884,-2.83465652314136,-146.531545923999,0.507319257685781,24.0436204737107
"X3.249","EWH US Equity_EWY US Equity",2002-03-04,"act_1",0.491183206452372,1.06916913309006,1.18301551469574,1.50756234691032,0.903765943733243,0.784720789239847,0.709203924654445,1.05799234276115,-0.000819797377044018,-3.0971895075529,-122.802330472248,0.476734866937193,25.7794716429679
"X3.250","EWH US Equity_EWY US Equity",2002-03-05,"act_1",0.501031831546652,1.03814255031459,1.15241762548933,1.47379468071089,0.900838834249683,0.781939058793084,0.704401070177456,1.03223629076272,0.012455485658985,-3.39437115206887,-85.6996479514707,0.380172343257413,32.0934406201608
"X3.251","EWH US Equity_EWY US Equity",2002-03-06,"act_2",0.507649720473614,1.0159233256275,1.13106140099278,1.45060686464015,0.898203514624212,0.779716013044899,0.700343663325706,1.01627575608294,0.0164665140212423,-3.72081093499131,-61.2893148242602,0.412586287934521,36.0314219313201
"X3.252","EWH US Equity_EWY US Equity",2002-03-07,"act_2",0.512973877141001,1.00185664169883,1.11332110885682,1.43175264498346,0.89988111581532,0.777593191643574,0.699741428946616,1.00496411797483,0.0119420455943491,-4.04447171221281,-42.2155665653641,0.427270842820943,39.0916567131899
"X3.253","EWH US Equity_EWY US Equity",2002-03-08,"act_2",0.519299897097978,0.986024291323288,1.09387020999891,1.41041835819959,0.901408852997534,0.775564359070907,0.699100579335874,0.993692245689299,0.0116501766243641,-4.35023163929027,-20.452133657669,0.433460628372431,42.6050452675258
"X3.254","EWH US Equity_EWY US Equity",2002-03-11,"act_2",0.521136361542784,0.98052623910797,1.08422186439401,1.40172883419898,0.904359404019214,0.773489021515059,0.699512070512763,0.991498444191741,0.00816248440178324,-4.61131765082715,-9.70344780471305,0.463648236324319,43.6217564194973
"X3.255","EWH US Equity_EWY US Equity",2002-03-12,"act_2",0.508951232777375,0.999648863150051,1.10430355640788,1.43147321726395,0.905230140163402,0.771445489227243,0.698335708341601,1.01320500659135,-0.0103486643206036,-4.83831827401539,-40.9821777661997,0.446307701118705,38.720603340986
"X3.256","EWH US Equity_EWY US Equity",2002-03-13,"act_2",0.504860922352088,1.00318554224072,1.10773296152528,1.43935858171849,0.905620377008003,0.769601804300029,0.696967076156232,1.01855866784849,-0.0162754391906956,-4.98220293545116,-49.0236077728661,0.445658290870422,37.2092805847682
"X3.257","EWH US Equity_EWY US Equity",2002-03-14,"act_2",0.502347648115862,1.00421551237697,1.10838096938619,1.44298946891393,0.906020168257757,0.76811438563056,0.695927124910204,1.02050063215907,-0.00660358466151301,-5.00854415765526,-53.3256814317446,0.45898509927596,36.2724516205615
"X3.258","EWH US Equity_EWY US Equity",2002-03-15,"act_2",0.497686814621988,1.0113028827805,1.11437843543346,1.45276409205351,0.907503995612704,0.767074600431694,0.696123264824781,1.02604993157099,-0.00717410773010052,-4.91575016726123,-68.345130499306,0.451556799053894,34.5358980622076
"X3.259","EWH US Equity_EWY US Equity",2002-03-18,"act_2",0.496704706298655,1.01324953140398,1.11225676204577,1.45209655604123,0.910985274245775,0.765966118036982,0.697783854102891,1.02433486173242,-0.00564294181720654,-4.73533311282766,-67.9892555518146,0.452309822226621,34.1647307166942
"X3.260","EWH US Equity_EWY US Equity",2002-03-19,"act_2",0.484601235674197,1.03605165979297,1.13561395977215,1.48456757776123,0.912327337012344,0.764945952466972,0.697881103772564,1.04326295787305,-0.0130855789477908,-4.46083366600768,-122.565239234706,0.445811521043476,29.8998814559147
"X3.261","EWH US Equity_EWY US Equity",2002-03-20,"act_2",0.495491164819513,1.01378410873862,1.10620829905804,1.44833430413891,0.916449559817876,0.763779671514249,0.699965543757075,1.01762286358603,-0.00121354147914227,-4.11445078179965,-59.2381174221295,0.434784051547191,37.4639576332559
"X3.262","EWH US Equity_EWY US Equity",2002-03-21,"act_1",0.482494893143741,1.04019065603495,1.13064712848381,1.48364416708516,0.919995841169152,0.762074325884444,0.701105210475473,1.0390286940474,-0.00210634253045622,-3.73035788471124,-134.478876930969,0.422870814891037,32.901201014373
"X3.263","EWH US Equity_EWY US Equity",2002-03-22,"act_1",0.473917893214121,1.05641388506643,1.14624640872589,1.50656235085664,0.921628959553893,0.760835691980573,0.701208207191521,1.05012202838201,-0.0215732716053924,-3.3397945464581,-177.042914416674,0.446643677389774,30.2801638467217
"X3.264","EWH US Equity_EWY US Equity",2002-03-25,"act_2",0.488463906212361,1.02311701532991,1.10688623394017,1.45813373041379,0.924319938181837,0.759111603313683,0.701661990248018,1.01633696556736,0.00596901306861969,-2.9573145936449,-70.3137439012735,0.41367027608763,39.1357435626611
"X3.265","EWH US Equity_EWY US Equity",2002-03-26,"act_2",0.482180754071998,1.0326760612685,1.11592680211812,1.47330345688704,0.925397668833117,0.757431740828178,0.700925567262606,1.02563647352517,0.00826286085787686,-2.62094339124111,-102.199137309614,0.305115515985868,36.952402386279
"X3.266","EWH US Equity_EWY US Equity",2002-03-27,"act_2",0.478038487219435,1.03640428581795,1.12077319208065,1.4822162982714,0.924722587175662,0.756146854806364,0.69922607586128,1.02992058290825,-0.0104254189929252,-2.37279874043983,-113.997104031539,0.344632109241661,35.5445216372304
"X3.267","EWH US Equity_EWY US Equity",2002-03-28,"act_2",0.483560968436713,1.01928895939416,1.10317557970969,1.46101832418683,0.923958958248866,0.755073062019053,0.697656519784905,1.01573730775071,0.0013802143647158,-2.16989133861055,-74.3401487437027,0.320105944212465,38.8875038975758
"X3.268","EWH US Equity_EWY US Equity",2002-04-01,"act_2",0.491919978529537,0.99772624256421,1.07985410565514,1.43214525527574,0.923945408309484,0.754011579256482,0.696665536466209,0.998680298891828,0.013881491310102,-2.01963504431886,-25.9962633407207,0.322321118413849,43.6514037494734
"X3.269","EWH US Equity_EWY US Equity",2002-04-02,"act_1",0.469498628861179,1.03937136060936,1.12521162126565,1.49623113134338,0.923711896469979,0.752030617258575,0.694659627671407,1.04019012237868,-0.0140623395755347,-1.93892662434673,-140.594365004168,0.302815545732307,35.628648633395
"X3.270","EWH US Equity_EWY US Equity",2002-04-03,"act_1",0.465298649848006,1.04267990512054,1.1290998671152,1.50556816219441,0.923461188410681,0.749949351658382,0.692549119530269,1.04296873600448,-0.0266213286815312,-1.94795554123468,-140.034477596992,0.289850648253859,34.354899062798
"X3.271","EWH US Equity_EWY US Equity",2002-04-04,"act_1",0.465096060414926,1.03741305388152,1.12364153921572,1.50198125446866,0.923259792091357,0.748106233598248,0.690696405694166,1.03763330030175,-0.00440256844625225,-2.02822171581595,-125.224823681929,0.256940030806976,34.291216293292
"X3.272","EWH US Equity_EWY US Equity",2002-04-05,"act_1",0.459322877559457,1.04448627883217,1.13189477798752,1.51640593943003,0.922776833275293,0.746432567003113,0.688790680432681,1.04391851399009,-0.00597577228854901,-2.13764791908765,-137.665821304228,0.298170374855294,32.4454758808746
"X3.273","EWH US Equity_EWY US Equity",2002-04-08,"act_1",0.473295098517023,1.0101189085224,1.09439030195589,1.46786400011605,0.922996947905254,0.745566552398154,0.688155652323739,1.01135405017814,0.00819903810209649,-2.26964049498655,-65.7081406478667,0.302232563339396,40.7566462098262
"X3.274","EWH US Equity_EWY US Equity",2002-04-09,"act_2",0.492512712766198,0.971851936859156,1.04903962748452,1.40718838379192,0.926420615005316,0.745486275730684,0.690633854040443,0.975639292319408,0.0331898352067412,-2.37078584565684,44.3976337979784,0.281973128978698,49.8885872795535
"X3.275","EWH US Equity_EWY US Equity",2002-04-10,"act_2",0.501803620172833,0.954756610429928,1.02775239065585,1.37802363176631,0.928975324319757,0.745816230552238,0.692844874660204,0.963231930834925,0.0285085216558105,-2.39717023060077,103.410334876562,0.282361955020082,53.6114546295242
